Country/Region,Year-Month,Confirmed,Deaths,Recovered
Moldova,2020-03-01,2328,21,52
Moldova,2020-04-01,62717,1591,11148
Moldova,2020-05-01,183842,6349,81818
Moldova,2020-06-01,370715,12597,208210
Moldova,2020-07-01,633899,20699,418697
Moldova,2020-08-01,948327,27746,658636
Moldova,2020-09-01,1336462,34847,969584
Moldova,2020-10-01,2024123,48006,1462677
Moldova,2020-11-01,2719636,61162,2184226
Moldova,2020-12-01,4002186,82166,3509490
Moldova,2021-01-01,4724038,100286,4395355
Moldova,2021-02-01,4799569,102859,4423957
Moldova,2021-03-01,6450183,136836,5682219
Moldova,2021-04-01,7299198,164340,6821109
Moldova,2021-05-01,7860911,186122,7585713
Moldova,2021-06-01,7678385,184740,7463202
Moldova,2021-07-01,7995680,192895,7775319
Moldova,2021-08-01,8152502,196068,1008974
Moldova,2021-09-01,8382196,196950,0
Moldova,2021-10-01,7457879,170807,0
Monaco,2020-01-01,0,0,0
Monaco,2020-02-01,1,0,0
Monaco,2020-03-01,433,3,11
Monaco,2020-04-01,2606,70,595
Monaco,2020-05-01,2993,124,2657
Monaco,2020-06-01,3000,120,2804
Monaco,2020-07-01,3437,124,3059
Monaco,2020-08-01,4408,124,3489
Monaco,2020-09-01,5389,39,4096
Monaco,2020-10-01,8263,62,6908
Monaco,2020-11-01,15872,74,13032
Monaco,2020-12-01,22056,93,19190
Monaco,2021-01-01,36725,214,30166
Monaco,2021-02-01,49492,577,42596
Monaco,2021-03-01,65951,831,59977
Monaco,2021-04-01,71688,922,67935
Monaco,2021-05-01,77158,992,75396
Monaco,2021-06-01,76110,990,74427
Monaco,2021-07-01,83433,1023,80108
Monaco,2021-08-01,95099,1023,10947
Monaco,2021-09-01,98307,990,0
Monaco,2021-10-01,80349,831,0
Mongolia,2020-01-01,0,0,0
Mongolia,2020-02-01,0,0,0
Mongolia,2020-03-01,150,0,4
Mongolia,2020-04-01,784,0,171
Mongolia,2020-05-01,3109,0,721
Mongolia,2020-06-01,6073,0,3505
Mongolia,2020-07-01,8047,0,6406
Mongolia,2020-08-01,9204,0,8455
Mongolia,2020-09-01,9335,0,9008
Mongolia,2020-10-01,10071,0,9626
Mongolia,2020-11-01,15411,0,9889
Mongolia,2020-12-01,30313,3,15683
Mongolia,2021-01-01,47060,56,31917
Mongolia,2021-02-01,67025,56,49133
Mongolia,2021-03-01,149927,124,103867
Mongolia,2021-04-01,630670,1357,345579
Mongolia,2021-05-01,1517738,6433,1213729
Mongolia,2021-06-01,2558655,12100,1823215
Mongolia,2021-07-01,4474590,22175,3829475
Mongolia,2021-08-01,5770402,27287,640884
Mongolia,2021-09-01,7955040,32532,0
Mongolia,2021-10-01,7922162,35600,0
Montenegro,2020-01-01,0,0,0
Montenegro,2020-02-01,0,0,0
Montenegro,2020-03-01,702,10,0
Montenegro,2020-04-01,8188,122,2018
Montenegro,2020-05-01,10037,269,9128
Montenegro,2020-06-01,10921,277,9450
Montenegro,2020-07-01,54628,888,14596
Montenegro,2020-08-01,124250,2322,88228
Montenegro,2020-09-01,227189,3891,152629
Montenegro,2020-10-01,461498,7083,332978
Montenegro,2020-11-01,820589,11871,544328
Montenegro,2020-12-01,1312373,18579,991739
Montenegro,2021-01-01,1704974,23035,1410947
Montenegro,2021-02-01,1930633,25218,1677258
Montenegro,2021-03-01,2615404,35649,2323328
Montenegro,2021-04-01,2846834,42052,2689172
Montenegro,2021-05-01,3061098,48170,2967586
Montenegro,2021-06-01,2999422,48024,2938321
Montenegro,2021-07-01,3123712,50277,3058017
Montenegro,2021-08-01,3332082,51508,396308
Montenegro,2021-09-01,3718440,54814,0
Montenegro,2021-10-01,3269625,48008,0
Morocco,2020-01-01,0,0,0
Morocco,2020-02-01,0,0,0
Morocco,2020-03-01,3758,192,112
Morocco,2020-04-01,71867,3613,9521
Morocco,2020-05-01,203338,5918,107307
Morocco,2020-06-01,284411,6388,235475
Morocco,2020-07-01,530553,8419,420705
Morocco,2020-08-01,1322632,21708,941233
Morocco,2020-09-01,2767280,50282,2199610
Morocco,2020-10-01,5233086,89160,4350036
Morocco,2020-11-01,8764895,144814,7279565
Morocco,2020-12-01,12547642,208724,11267601
Morocco,2021-01-01,14188137,244897,13393501
Morocco,2021-02-01,13392533,237355,12875400
Morocco,2021-03-01,15182695,270780,14777160
Morocco,2021-04-01,15128193,267865,14717401
Morocco,2021-05-01,15974439,281899,15592056
Morocco,2021-06-01,15749902,276652,15366462
Morocco,2021-07-01,17348581,293362,16520244
Morocco,2021-08-01,23492706,346153,2293070
Morocco,2021-09-01,27248648,409904,0
Morocco,2021-10-01,22556315,347511,0
Mozambique,2020-01-01,0,0,0
Mozambique,2020-02-01,0,0,0
Mozambique,2020-03-01,56,0,0
Mozambique,2020-04-01,1062,0,151
Mozambique,2020-05-01,4381,11,1384
Mozambique,2020-06-01,17887,104,4938
Mozambique,2020-07-01,41760,290,13141
Mozambique,2020-08-01,88562,569,39185
Mozambique,2020-09-01,179950,1175,104028
Mozambique,2020-10-01,332795,2356,250540
Mozambique,2020-11-01,432481,3378,371475
Mozambique,2020-12-01,532505,4518,471875
Mozambique,2021-01-01,831521,7668,595558
Mozambique,2021-02-01,1405822,14789,896367
Mozambique,2021-03-01,2000023,22451,1560712
Mozambique,2021-04-01,2069494,23889,1817919
Mozambique,2021-05-01,2182276,25623,2121016
Mozambique,2021-06-01,2172941,25447,2103120
Mozambique,2021-07-01,3012664,34282,2405523
Mozambique,2021-08-01,4273266,52885,384018
Mozambique,2021-09-01,4480929,56882,0
Mozambique,2021-10-01,3624256,46158,0
Namibia,2020-01-01,0,0,0
Namibia,2020-02-01,0,0,0
Namibia,2020-03-01,97,0,16
Namibia,2020-04-01,472,0,143
Namibia,2020-05-01,554,0,365
Namibia,2020-06-01,1843,0,559
Namibia,2020-07-01,33954,109,1607
Namibia,2020-08-01,137480,1118,52159
Namibia,2020-09-01,293487,3123,195205
Namibia,2020-10-01,377670,4015,316966
Namibia,2020-11-01,407143,4192,374664
Namibia,2020-12-01,559188,5264,487276
Namibia,2021-01-01,923307,8719,824085
Namibia,2021-02-01,1015143,10897,961560
Namibia,2021-03-01,1287688,14635,1207657
Namibia,2021-04-01,1389191,17649,1325800
Namibia,2021-05-01,1596105,22524,1495273
Namibia,2021-06-01,2085313,33026,1713060
Namibia,2021-07-01,3358375,71375,2577691
Namibia,2021-08-01,3795455,101114,385041
Namibia,2021-09-01,3793969,103493,0
Namibia,2021-10-01,3076277,84731,0
Nepal,2020-01-01,7,0,0
Nepal,2020-02-01,29,0,18
Nepal,2020-03-01,56,0,31
Nepal,2020-04-01,792,0,153
Nepal,2020-05-01,13506,58,2137
Nepal,2020-06-01,210352,569,41128
Nepal,2020-07-01,535535,1239,321132
Nepal,2020-08-01,863563,3653,542907
Nepal,2020-09-01,1747272,11138,1218489
Nepal,2020-10-01,3896377,22114,2792714
Nepal,2020-11-01,6233158,36885,5312094
Nepal,2020-12-01,7741083,53289,7367852
Nepal,2021-01-01,8268041,60548,8078628
Nepal,2021-02-01,7636928,60803,7530016
Nepal,2021-03-01,8542862,92575,8418147
Nepal,2021-04-01,8652964,92807,8262690
Nepal,2021-05-01,14028143,159072,10837489
Nepal,2021-06-01,18302317,253383,16051129
Nepal,2021-07-01,20625926,294600,19480449
Nepal,2021-08-01,22725898,320096,2636086
Nepal,2021-09-01,23422810,329353,0
Nepal,2021-10-01,19272373,270018,0
Netherlands,2020-01-01,0,0,0
Netherlands,2020-02-01,8,0,0
Netherlands,2020-03-01,102010,5837,20
Netherlands,2020-04-01,847556,94860,1810
Netherlands,2020-05-01,1357150,173232,4967
Netherlands,2020-06-01,1467908,182259,5505
Netherlands,2020-07-01,1610265,190807,5970
Netherlands,2020-08-01,1986507,192261,14443
Netherlands,2020-09-01,2803172,189698,73008
Netherlands,2020-10-01,7024864,211846,157645
Netherlands,2020-11-01,13649806,256715,192994
Netherlands,2020-12-01,20507503,322195,253824
Netherlands,2021-01-01,28343170,401458,357015
Netherlands,2021-02-01,29303549,418927,384337
Netherlands,2021-03-01,36901518,503675,470066
Netherlands,2021-04-01,42290027,511880,607587
Netherlands,2021-05-01,50114930,548565,819739
Netherlands,2021-06-01,51014698,539657,814032
Netherlands,2021-07-01,55862014,559986,856226
Netherlands,2021-08-01,60058094,565145,114291
Netherlands,2021-09-01,60396476,554489,0
Netherlands,2021-10-01,49791089,447781,0
New Zealand,2020-01-01,0,0,0
New Zealand,2020-02-01,2,0,0
New Zealand,2020-03-01,3637,3,341
New Zealand,2020-04-01,38859,272,20597
New Zealand,2020-05-01,46429,652,43628
New Zealand,2020-06-01,45317,660,44470
New Zealand,2020-07-01,47976,682,46588
New Zealand,2020-08-01,50692,682,47670
New Zealand,2020-09-01,54113,730,50814
New Zealand,2020-10-01,58768,775,56393
New Zealand,2020-11-01,60239,750,57760
New Zealand,2020-12-01,65370,775,62910
New Zealand,2021-01-01,69608,775,66640
New Zealand,2021-02-01,65507,714,63182
New Zealand,2021-03-01,75612,806,72471
New Zealand,2021-04-01,77304,780,74374
New Zealand,2021-05-01,82204,806,80687
New Zealand,2021-06-01,81335,780,79823
New Zealand,2021-07-01,87108,806,84868
New Zealand,2021-08-01,94530,806,11283
New Zealand,2021-09-01,120007,808,0
New Zealand,2021-10-01,117035,666,0
Nicaragua,2020-01-01,0,0,0
Nicaragua,2020-02-01,0,0,0
Nicaragua,2020-03-01,33,5,0
Nicaragua,2020-04-01,269,51,112
Nicaragua,2020-05-01,6802,436,3739
Nicaragua,2020-06-01,49303,1791,28201
Nicaragua,2020-07-01,95826,3048,64765
Nicaragua,2020-08-01,128770,3995,89040
Nicaragua,2020-09-01,146980,4369,87390
Nicaragua,2020-10-01,165777,4767,124415
Nicaragua,2020-11-01,170201,4748,126750
Nicaragua,2020-12-01,183612,5043,130975
Nicaragua,2021-01-01,190873,5181,130975
Nicaragua,2021-02-01,178231,4798,118300
Nicaragua,2021-03-01,203458,5443,130975
Nicaragua,2021-04-01,203357,5398,126750
Nicaragua,2021-05-01,220838,5712,130975
Nicaragua,2021-06-01,231669,5646,126750
Nicaragua,2021-07-01,272592,5983,130975
Nicaragua,2021-08-01,323434,6118,16900
Nicaragua,2021-09-01,387489,6054,0
Nicaragua,2021-10-01,371335,4935,0
Niger,2020-01-01,0,0,0
Niger,2020-02-01,0,0,0
Niger,2020-03-01,119,11,0
Niger,2020-04-01,15083,511,4307
Niger,2020-05-01,26985,1596,21171
Niger,2020-06-01,30260,1982,26754
Niger,2020-07-01,34308,2124,30945
Niger,2020-08-01,36069,2139,33167
Niger,2020-09-01,35530,2070,33037
Niger,2020-10-01,37451,2139,34874
Niger,2020-11-01,39812,2089,34738
Niger,2020-12-01,75726,2645,43840
Niger,2021-01-01,125511,4235,89146
Niger,2021-02-01,130884,4711,114939
Niger,2021-03-01,151178,5607,138597
Niger,2021-04-01,153386,5685,143035
Niger,2021-05-01,165559,5949,154009
Niger,2021-06-01,163640,5774,154916
Niger,2021-07-01,172414,6022,163177
Niger,2021-08-01,177904,6089,21390
Niger,2021-09-01,178082,6005,0
Niger,2021-10-01,147177,4905,0
Nigeria,2020-01-01,0,0,0
Nigeria,2020-02-01,2,0,0
Nigeria,2020-03-01,843,11,39
Nigeria,2020-04-01,19506,574,4039
Nigeria,2020-05-01,180866,5475,45752
Nigeria,2020-06-01,521195,13324,175349
Nigeria,2020-07-01,1081480,23530,452352
Nigeria,2020-08-01,1523808,30017,1090428
Nigeria,2020-09-01,1697188,32466,1386991
Nigeria,2020-10-01,1889825,34800,1684797
Nigeria,2020-11-01,1957643,34864,1834523
Nigeria,2020-12-01,2359755,37619,2092553
Nigeria,2021-01-01,3386814,44269,2721964
Nigeria,2021-02-01,4086780,49274,3401212
Nigeria,2021-03-01,4974919,62207,4475051
Nigeria,2021-04-01,4922431,61812,4620261
Nigeria,2021-05-01,5137725,64098,4844118
Nigeria,2021-06-01,5013342,63492,4898783
Nigeria,2021-07-01,5260050,65973,5103503
Nigeria,2021-08-01,5678456,69677,660372
Nigeria,2021-09-01,6004909,78586,0
Nigeria,2021-10-01,4997031,66738,0
North Macedonia,2020-01-01,0,0,0
North Macedonia,2020-02-01,4,0,0
North Macedonia,2020-03-01,2469,40,49
North Macedonia,2020-04-01,29086,1283,5898
North Macedonia,2020-05-01,55465,3164,38840
North Macedonia,2020-06-01,127852,6176,55824
North Macedonia,2020-07-01,267796,12485,138040
North Macedonia,2020-08-01,393574,16907,280023
North Macedonia,2020-09-01,484487,20038,401568
North Macedonia,2020-10-01,721228,26064,534913
North Macedonia,2020-11-01,1422228,40405,859057
North Macedonia,2020-12-01,2316938,67591,1590687
North Macedonia,2021-01-01,2736461,83407,2228365
North Macedonia,2021-02-01,2725082,83970,2445099
North Macedonia,2021-03-01,3572167,105174,3065670
North Macedonia,2021-04-01,4319854,130729,3611302
North Macedonia,2021-05-01,4785891,161097,4420871
North Macedonia,2021-06-01,4666352,164028,4488196
North Macedonia,2021-07-01,4833382,170125,4655870
North Macedonia,2021-08-01,5095530,174299,601632
North Macedonia,2021-09-01,5548376,190219,0
North Macedonia,2021-10-01,4694723,164805,0
Norway,2020-01-01,0,0,0
Norway,2020-02-01,23,0,0
Norway,2020-03-01,51448,234,78
Norway,2020-04-01,200308,4258,941
Norway,2020-05-01,253969,7048,77942
Norway,2020-06-01,259993,7290,242907
Norway,2020-07-01,279850,7854,257570
Norway,2020-08-01,309769,8063,278548
Norway,2020-09-01,373709,8001,304995
Norway,2020-10-01,512670,8601,363715
Norway,2020-11-01,868805,8983,447915
Norway,2020-12-01,1318834,12179,557938
Norway,2021-01-01,1785238,15756,557938
Norway,2021-02-01,1873818,16705,503944
Norway,2021-03-01,2572627,19951,557938
Norway,2021-04-01,3171867,21206,539940
Norway,2021-05-01,3700511,23980,557938
Norway,2021-06-01,3857167,23667,539940
Norway,2021-07-01,4160862,24697,557938
Norway,2021-08-01,4537873,25058,71992
Norway,2021-09-01,5344459,25105,0
Norway,2021-10-01,4676554,21058,0
Oman,2020-01-01,0,0,0
Oman,2020-02-01,22,0,1
Oman,2020-03-01,1700,1,359
Oman,2020-04-01,32202,164,5647
Oman,2020-05-01,169194,774,46072
Oman,2020-06-01,752585,3322,332884
Oman,2020-07-01,1918861,9199,1295975
Oman,2020-08-01,2564645,17484,2331765
Oman,2020-09-01,2740993,24157,2536187
Oman,2020-10-01,3346098,33509,2951861
Oman,2020-11-01,3601350,40180,3323729
Oman,2020-12-01,3926319,45626,3675633
Oman,2021-01-01,4078314,46892,3847728
Oman,2021-02-01,3852400,43254,3619485
Oman,2021-03-01,4607228,50127,4259170
Oman,2021-04-01,5301318,55194,4734243
Oman,2021-05-01,6371247,67753,5851037
Oman,2021-06-01,7210229,78809,6427296
Oman,2021-07-01,8870465,108177,8064158
Oman,2021-08-01,9300784,123486,1122966
Oman,2021-09-01,9095408,122609,0
Oman,2021-10-01,7295410,98462,0
Pakistan,2020-01-01,0,0,0
Pakistan,2020-02-01,14,0,0
Pakistan,2020-03-01,17691,154,455
Pakistan,2020-04-01,246405,4893,51866
Pakistan,2020-05-01,1316336,28177,400437
Pakistan,2020-06-01,4450339,88853,1738886
Pakistan,2020-07-01,7910429,166284,5724986
Pakistan,2020-08-01,8934372,190801,8277025
Pakistan,2020-09-01,9118734,191953,8707565
Pakistan,2020-10-01,10005964,205956,9499486
Pakistan,2020-11-01,10891173,220356,9778401
Pakistan,2020-12-01,13839663,282857,12200937
Pakistan,2021-01-01,16029828,340044,14625794
Pakistan,2021-02-01,15805181,345787,14700436
Pakistan,2021-03-01,19174307,423884,17864480
Pakistan,2021-04-01,22498648,483568,19693003
Pakistan,2021-05-01,27285941,607790,24475507
Pakistan,2021-06-01,28310741,652950,26465445
Pakistan,2021-07-01,30662032,706360,28516822
Pakistan,2021-08-01,34221503,762265,3785840
Pakistan,2021-09-01,36401979,809054,0
Pakistan,2021-10-01,30251304,675901,0
Palau,2020-01-01,0,0,0
Palau,2020-02-01,0,0,0
Palau,2020-03-01,0,0,0
Palau,2020-04-01,0,0,0
Palau,2020-05-01,0,0,0
Palau,2020-06-01,0,0,0
Palau,2020-07-01,0,0,0
Palau,2020-08-01,0,0,0
Palau,2020-09-01,0,0,0
Palau,2020-10-01,0,0,0
Palau,2020-11-01,0,0,0
Palau,2020-12-01,0,0,0
Palau,2021-01-01,0,0,0
Palau,2021-02-01,0,0,0
Palau,2021-03-01,0,0,0
Palau,2021-04-01,0,0,0
Palau,2021-05-01,0,0,0
Palau,2021-06-01,0,0,0
Palau,2021-07-01,0,0,0
Palau,2021-08-01,18,0,0
Palau,2021-09-01,108,0,0
Palau,2021-10-01,153,0,0
Panama,2020-01-01,0,0,0
Panama,2020-02-01,0,0,0
Panama,2020-03-01,7317,136,25
Panama,2020-04-01,112687,3087,4645
Panama,2020-05-01,296760,8266,153714
Panama,2020-06-01,671302,14003,386996
Panama,2020-07-01,1544999,31805,819145
Panama,2020-08-01,2495408,54469,1691955
Panama,2020-09-01,3095304,65935,2321732
Panama,2020-10-01,3823490,78854,3086246
Panama,2020-11-01,4442214,86505,3819094
Panama,2020-12-01,6281785,108008,5205758
Panama,2021-01-01,9023901,146057,7329604
Panama,2021-02-01,9296807,157230,8611322
Panama,2021-03-01,10808142,186048,10433808
Panama,2021-04-01,10799722,185333,10488438
Panama,2021-05-01,11501345,195370,11147549
Panama,2021-06-01,11710717,193616,11228355
Panama,2021-07-01,13035398,207126,12419130
Panama,2021-08-01,13883030,215702,1673895
Panama,2021-09-01,13891228,214495,0
Panama,2021-10-01,11267065,174577,0
Papua New Guinea,2020-01-01,0,0,0
Papua New Guinea,2020-02-01,0,0,0
Papua New Guinea,2020-03-01,12,0,0
Papua New Guinea,2020-04-01,139,0,0
Papua New Guinea,2020-05-01,248,0,224
Papua New Guinea,2020-06-01,261,0,240
Papua New Guinea,2020-07-01,786,7,275
Papua New Guinea,2020-08-01,9181,104,3950
Papua New Guinea,2020-09-01,15304,179,8948
Papua New Guinea,2020-10-01,17613,217,16732
Papua New Guinea,2020-11-01,18326,210,17551
Papua New Guinea,2020-12-01,22656,249,19083
Papua New Guinea,2021-01-01,25582,279,23769
Papua New Guinea,2021-02-01,27487,274,23580
Papua New Guinea,2021-03-01,87886,892,26226
Papua New Guinea,2021-04-01,271554,2465,92945
Papua New Guinea,2021-05-01,421278,4303,373437
Papua New Guinea,2021-06-01,501084,5030,481171
Papua New Guinea,2021-07-01,539443,5668,524862
Papua New Guinea,2021-08-01,552013,5952,69476
Papua New Guinea,2021-09-01,560334,6183,0
Papua New Guinea,2021-10-01,564993,6459,0
Paraguay,2020-01-01,0,0,0
Paraguay,2020-02-01,0,0,0
Paraguay,2020-03-01,616,29,5
Paraguay,2020-04-01,5209,210,1240
Paraguay,2020-05-01,22319,329,7381
Paraguay,2020-06-01,41461,372,22255
Paraguay,2020-07-01,107086,919,57925
Paraguay,2020-08-01,322154,4682,196647
Paraguay,2020-09-01,895490,17590,481558
Paraguay,2020-10-01,1643914,35757,1072147
Paraguay,2020-11-01,2172533,47568,1539817
Paraguay,2020-12-01,2979709,62415,2150123
Paraguay,2021-01-01,3746546,77326,2984695
Paraguay,2021-02-01,4076019,82683,3390332
Paraguay,2021-03-01,5750218,111906,4751580
Paraguay,2021-04-01,7382128,155976,6061404
Paraguay,2021-05-01,9791132,239992,8091833
Paraguay,2021-06-01,11849589,332453,9960966
Paraguay,2021-07-01,13681834,438095,12384772
Paraguay,2021-08-01,14150227,478778,1690060
Paraguay,2021-09-01,13781725,482465,0
Paraguay,2021-10-01,11047327,389089,0
Peru,2020-01-01,0,0,0
Peru,2020-02-01,0,0,0
Peru,2020-03-01,7702,870,518
Peru,2020-04-01,410944,50648,138147
Peru,2020-05-01,2852556,388541,1053575
Peru,2020-06-01,6934846,894208,3610879
Peru,2020-07-01,10661731,1458928,7184053
Peru,2020-08-01,16405207,2035558,11256767
Peru,2020-09-01,22054476,2357120,17282734
Peru,2020-10-01,26653391,2621955,23630554
Peru,2020-11-01,28025436,2641831,25846638
Peru,2020-12-01,30624534,2826975,28636485
Peru,2021-01-01,32876154,3017939,30599721
Peru,2021-02-01,34491490,3167553,31896933
Peru,2021-03-01,44328085,4125135,41513915
Peru,2021-04-01,50368511,4662915,48120325
Peru,2021-05-01,58363888,5473329,56708816
Peru,2021-06-01,60298312,5665975,58995950
Peru,2021-07-01,64712368,6037147,63589896
Peru,2021-08-01,66153007,6120671,8332012
Peru,2021-09-01,64913077,5966248,0
Peru,2021-10-01,52469779,4793634,0
Philippines,2020-01-01,2,0,0
Philippines,2020-02-01,80,28,18
Philippines,2020-03-01,11453,669,369
Philippines,2020-04-01,163684,10091,13116
Philippines,2020-05-01,386438,24374,77416
Philippines,2020-06-01,813411,33051,198564
Philippines,2020-07-01,1949430,50594,679414
Philippines,2020-08-01,4980560,82571,3060066
Philippines,2020-09-01,8070661,136916,6186401
Philippines,2020-10-01,10848463,200958,9226754
Philippines,2020-11-01,12238336,235252,11112018
Philippines,2020-12-01,14069315,273745,13001987
Philippines,2021-01-01,15468721,305617,14318784
Philippines,2021-02-01,15404710,324542,14213785
Philippines,2021-03-01,19944409,396865,17431829
Philippines,2021-04-01,27170027,462083,22639238
Philippines,2021-05-01,35354696,593586,32993387
Philippines,2021-06-01,39834261,689890,37463324
Philippines,2021-07-01,46488506,817272,44077681
Philippines,2021-08-01,54767029,947164,6070766
Philippines,2021-09-01,68620681,1077254,0
Philippines,2021-10-01,64242031,959960,0
Poland,2020-01-01,0,0,0
Poland,2020-02-01,0,0,0
Poland,2020-03-01,16224,213,94
Poland,2020-04-01,235230,9321,31234
Poland,2020-05-01,568704,27459,224239
Poland,2020-06-01,890824,38238,461948
Poland,2020-07-01,1223582,49588,882204
Poland,2020-08-01,1758274,58280,1225396
Poland,2020-09-01,2314353,67449,1814659
Poland,2020-10-01,5617354,111723,2907324
Poland,2020-11-01,21289192,328283,9795769
Poland,2020-12-01,35868875,731780,26690510
Poland,2021-01-01,43986631,1021601,36176533
Poland,2021-02-01,44741606,1140187,37651390
Poland,2021-03-01,61090282,1487529,49763592
Poland,2021-04-01,78591316,1817472,67131337
Poland,2021-05-01,88232622,2210036,80357088
Poland,2021-06-01,86322708,2237645,79446862
Poland,2021-07-01,89320869,2330636,82236634
Poland,2021-08-01,89453978,2334398,10615622
Poland,2021-09-01,86892034,2264120,0
Poland,2021-10-01,70361974,1823771,0
Portugal,2020-01-01,0,0,0
Portugal,2020-02-01,0,0,0
Portugal,2020-03-01,46919,792,339
Portugal,2020-04-01,533042,18022,18509
Portugal,2020-05-01,891512,37567,233013
Portugal,2020-06-01,1120468,45356,703225
Portugal,2020-07-01,1466385,51775,999004
Portugal,2020-08-01,1681411,55081,1226334
Portugal,2020-09-01,1979547,56608,1344815
Portugal,2020-10-01,3100387,67536,1852290
Portugal,2020-11-01,6631134,103714,4202384
Portugal,2020-12-01,11078455,178905,8706096
Portugal,2021-01-01,17049576,281499,12753327
Portugal,2021-02-01,21832473,421699,18301078
Portugal,2021-03-01,25249953,516947,23385689
Portugal,2021-04-01,24884086,507843,23618611
Portugal,2021-05-01,26115035,527125,24892270
Portugal,2021-06-01,25847071,511680,24531962
Portugal,2021-07-01,28649499,533398,26664130
Portugal,2021-08-01,31154126,544552,3630426
Portugal,2021-09-01,31722785,536358,0
Portugal,2021-10-01,25849085,433413,0
Qatar,2020-01-01,0,0,0
Qatar,2020-02-01,1,0,0
Qatar,2020-03-01,10292,5,501
Qatar,2020-04-01,156835,215,15075
Qatar,2020-05-01,1004693,576,221977
Qatar,2020-06-01,2393921,2366,1762241
Qatar,2020-07-01,3253053,4642,3104613
Qatar,2020-08-01,3564216,5852,3463447
Qatar,2020-09-01,3670670,6226,3577931
Qatar,2020-10-01,4003427,6912,3909060
Qatar,2020-11-01,4075334,7030,3987319
Qatar,2020-12-01,4383960,7488,4309170
Qatar,2021-01-01,4566164,7647,4453344
Qatar,2021-02-01,4411295,7112,4169021
Qatar,2021-03-01,5315332,8389,4926351
Qatar,2021-04-01,5816640,11024,5216342
Qatar,2021-05-01,6600444,16226,6370044
Qatar,2021-06-01,6601727,17333,6516272
Qatar,2021-07-01,6946566,18538,6878420
Qatar,2021-08-01,7114710,18636,896258
Qatar,2021-09-01,7049934,18115,0
Qatar,2021-10-01,5702855,14573,0
Romania,2020-01-01,0,0,0
Romania,2020-02-01,8,0,0
Romania,2020-03-01,14734,314,1474
Romania,2020-04-01,222963,11630,47500
Romania,2020-05-01,507655,32626,279385
Romania,2020-06-01,680012,43273,482310
Romania,2020-07-01,1133525,61343,704930
Romania,2020-08-01,2170182,92640,1010701
Romania,2020-09-01,3212048,127808,1932670
Romania,2020-10-01,5464640,179557,4050968
Romania,2020-11-01,10889047,272640,7584394
Romania,2020-12-01,17531041,426462,14561843
Romania,2021-01-01,21284511,531027,19271961
Romania,2021-02-01,21393593,543576,19846835
Romania,2021-03-01,27072367,675852,24533908
Romania,2021-04-01,30490112,776365,27803319
Romania,2021-05-01,33171681,912082,31674666
Romania,2021-06-01,32392059,958788,31322327
Romania,2021-07-01,33532173,1059684,32438221
Romania,2021-08-01,33754375,1065823,4191532
Romania,2021-09-01,34337334,1063049,0
Romania,2021-10-01,33506541,971428,0
Russia,2020-01-01,2,0,0
Russia,2020-02-01,58,0,36
Russia,2020-03-01,12224,54,568
Russia,2020-04-01,1129437,10123,96017
Russia,2020-05-01,8257093,82313,2281612
Russia,2020-06-01,16097579,215268,8852843
Russia,2020-07-01,23233041,366477,16385384
Russia,2020-08-01,28508044,484136,22621627
Russia,2020-09-01,32289140,565674,26547834
Russia,2020-10-01,42549555,738104,32921521
Russia,2020-11-01,57925419,1000094,43849682
Russia,2020-12-01,84102182,1490416,66895159
Russia,2021-01-01,108422409,1990841,89953096
Russia,2021-02-01,112712911,2207943,99366186
Russia,2021-03-01,135088504,2830301,122880768
Russia,2021-04-01,138817103,3087531,127655382
Russia,2021-05-01,151422841,3533038,139652225
Russia,2021-06-01,156065265,3770463,143268092
Russia,2021-07-01,180807882,4480479,162507988
Russia,2021-08-01,202288961,5218839,22328182
Russia,2021-09-01,213257211,5761069,0
Russia,2021-10-01,185871358,5162821,0
Rwanda,2020-01-01,0,0,0
Rwanda,2020-02-01,0,0,0
Rwanda,2020-03-01,579,0,0
Rwanda,2020-04-01,4265,0,1482
Rwanda,2020-05-01,9340,2,5732
Rwanda,2020-06-01,18926,59,10225
Rwanda,2020-07-01,46037,128,23767
Rwanda,2020-08-01,83766,298,48860
Rwanda,2020-09-01,137668,702,80208
Rwanda,2020-10-01,154093,1002,130970
Rwanda,2020-11-01,164524,1274,153068
Rwanda,2020-12-01,216567,1895,185751
Rwanda,2021-01-01,348874,4440,238887
Rwanda,2021-02-01,485642,6594,408404
Rwanda,2021-03-01,631948,8772,580740
Rwanda,2021-04-01,711088,9630,654819
Rwanda,2021-05-01,810644,10669,763146
Rwanda,2021-06-01,918124,11460,795678
Rwanda,2021-07-01,1688748,19419,1149449
Rwanda,2021-08-01,2481472,29873,179529
Rwanda,2021-09-01,2808651,35656,0
Rwanda,2021-10-01,2369534,31321,0
Saint Kitts and Nevis,2020-01-01,0,0,0
Saint Kitts and Nevis,2020-02-01,0,0,0
Saint Kitts and Nevis,2020-03-01,25,0,0
Saint Kitts and Nevis,2020-04-01,385,0,24
Saint Kitts and Nevis,2020-05-01,465,0,416
Saint Kitts and Nevis,2020-06-01,450,0,450
Saint Kitts and Nevis,2020-07-01,515,0,466
Saint Kitts and Nevis,2020-08-01,527,0,518
Saint Kitts and Nevis,2020-09-01,530,0,510
Saint Kitts and Nevis,2020-10-01,589,0,570
Saint Kitts and Nevis,2020-11-01,593,0,570
Saint Kitts and Nevis,2020-12-01,862,0,730
