Country/Region,Year-Month,Case
Namibia,2020-12-01,5264
Namibia,2021-01-01,8719
Namibia,2021-02-01,10897
Namibia,2021-03-01,14635
Namibia,2021-04-01,17649
Namibia,2021-05-01,22524
Namibia,2021-06-01,33026
Namibia,2021-07-01,71375
Namibia,2021-08-01,101114
Namibia,2021-09-01,103493
Namibia,2021-10-01,84731
Nepal,2020-01-01,0
Nepal,2020-02-01,0
Nepal,2020-03-01,0
Nepal,2020-04-01,0
Nepal,2020-05-01,58
Nepal,2020-06-01,569
Nepal,2020-07-01,1239
Nepal,2020-08-01,3653
Nepal,2020-09-01,11138
Nepal,2020-10-01,22114
Nepal,2020-11-01,36885
Nepal,2020-12-01,53289
Nepal,2021-01-01,60548
Nepal,2021-02-01,60803
Nepal,2021-03-01,92575
Nepal,2021-04-01,92807
Nepal,2021-05-01,159072
Nepal,2021-06-01,253383
Nepal,2021-07-01,294600
Nepal,2021-08-01,320096
Nepal,2021-09-01,329353
Nepal,2021-10-01,270018
Netherlands,2020-01-01,0
Netherlands,2020-02-01,0
Netherlands,2020-03-01,5837
Netherlands,2020-04-01,94860
Netherlands,2020-05-01,173232
Netherlands,2020-06-01,182259
Netherlands,2020-07-01,190807
Netherlands,2020-08-01,192261
Netherlands,2020-09-01,189698
Netherlands,2020-10-01,211846
Netherlands,2020-11-01,256715
Netherlands,2020-12-01,322195
Netherlands,2021-01-01,401458
Netherlands,2021-02-01,418927
Netherlands,2021-03-01,503675
Netherlands,2021-04-01,511880
Netherlands,2021-05-01,548565
Netherlands,2021-06-01,539657
Netherlands,2021-07-01,559986
Netherlands,2021-08-01,565145
Netherlands,2021-09-01,554489
Netherlands,2021-10-01,447781
New Zealand,2020-01-01,0
New Zealand,2020-02-01,0
New Zealand,2020-03-01,3
New Zealand,2020-04-01,272
New Zealand,2020-05-01,652
New Zealand,2020-06-01,660
New Zealand,2020-07-01,682
New Zealand,2020-08-01,682
New Zealand,2020-09-01,730
New Zealand,2020-10-01,775
New Zealand,2020-11-01,750
New Zealand,2020-12-01,775
New Zealand,2021-01-01,775
New Zealand,2021-02-01,714
New Zealand,2021-03-01,806
New Zealand,2021-04-01,780
New Zealand,2021-05-01,806
New Zealand,2021-06-01,780
New Zealand,2021-07-01,806
New Zealand,2021-08-01,806
New Zealand,2021-09-01,808
New Zealand,2021-10-01,666
Nicaragua,2020-01-01,0
Nicaragua,2020-02-01,0
Nicaragua,2020-03-01,5
Nicaragua,2020-04-01,51
Nicaragua,2020-05-01,436
Nicaragua,2020-06-01,1791
Nicaragua,2020-07-01,3048
Nicaragua,2020-08-01,3995
Nicaragua,2020-09-01,4369
Nicaragua,2020-10-01,4767
Nicaragua,2020-11-01,4748
Nicaragua,2020-12-01,5043
Nicaragua,2021-01-01,5181
Nicaragua,2021-02-01,4798
Nicaragua,2021-03-01,5443
Nicaragua,2021-04-01,5398
Nicaragua,2021-05-01,5712
Nicaragua,2021-06-01,5646
Nicaragua,2021-07-01,5983
Nicaragua,2021-08-01,6118
Nicaragua,2021-09-01,6054
Nicaragua,2021-10-01,4935
Niger,2020-01-01,0
Niger,2020-02-01,0
Niger,2020-03-01,11
Niger,2020-04-01,511
Niger,2020-05-01,1596
Niger,2020-06-01,1982
Niger,2020-07-01,2124
Niger,2020-08-01,2139
Niger,2020-09-01,2070
Niger,2020-10-01,2139
Niger,2020-11-01,2089
Niger,2020-12-01,2645
Niger,2021-01-01,4235
Niger,2021-02-01,4711
Niger,2021-03-01,5607
Niger,2021-04-01,5685
Niger,2021-05-01,5949
Niger,2021-06-01,5774
Niger,2021-07-01,6022
Niger,2021-08-01,6089
Niger,2021-09-01,6005
Niger,2021-10-01,4905
Nigeria,2020-01-01,0
Nigeria,2020-02-01,0
Nigeria,2020-03-01,11
Nigeria,2020-04-01,574
Nigeria,2020-05-01,5475
Nigeria,2020-06-01,13324
Nigeria,2020-07-01,23530
Nigeria,2020-08-01,30017
Nigeria,2020-09-01,32466
Nigeria,2020-10-01,34800
Nigeria,2020-11-01,34864
Nigeria,2020-12-01,37619
Nigeria,2021-01-01,44269
Nigeria,2021-02-01,49274
Nigeria,2021-03-01,62207
Nigeria,2021-04-01,61812
Nigeria,2021-05-01,64098
Nigeria,2021-06-01,63492
Nigeria,2021-07-01,65973
Nigeria,2021-08-01,69677
Nigeria,2021-09-01,78586
Nigeria,2021-10-01,66738
North Macedonia,2020-01-01,0
North Macedonia,2020-02-01,0
North Macedonia,2020-03-01,40
North Macedonia,2020-04-01,1283
North Macedonia,2020-05-01,3164
North Macedonia,2020-06-01,6176
North Macedonia,2020-07-01,12485
North Macedonia,2020-08-01,16907
North Macedonia,2020-09-01,20038
North Macedonia,2020-10-01,26064
North Macedonia,2020-11-01,40405
North Macedonia,2020-12-01,67591
North Macedonia,2021-01-01,83407
North Macedonia,2021-02-01,83970
North Macedonia,2021-03-01,105174
North Macedonia,2021-04-01,130729
North Macedonia,2021-05-01,161097
North Macedonia,2021-06-01,164028
North Macedonia,2021-07-01,170125
North Macedonia,2021-08-01,174299
North Macedonia,2021-09-01,190219
North Macedonia,2021-10-01,164805
Norway,2020-01-01,0
Norway,2020-02-01,0
Norway,2020-03-01,234
Norway,2020-04-01,4258
Norway,2020-05-01,7048
Norway,2020-06-01,7290
Norway,2020-07-01,7854
Norway,2020-08-01,8063
Norway,2020-09-01,8001
Norway,2020-10-01,8601
Norway,2020-11-01,8983
Norway,2020-12-01,12179
Norway,2021-01-01,15756
Norway,2021-02-01,16705
Norway,2021-03-01,19951
Norway,2021-04-01,21206
Norway,2021-05-01,23980
Norway,2021-06-01,23667
Norway,2021-07-01,24697
Norway,2021-08-01,25058
Norway,2021-09-01,25105
Norway,2021-10-01,21058
Oman,2020-01-01,0
Oman,2020-02-01,0
Oman,2020-03-01,1
Oman,2020-04-01,164
Oman,2020-05-01,774
Oman,2020-06-01,3322
Oman,2020-07-01,9199
Oman,2020-08-01,17484
Oman,2020-09-01,24157
Oman,2020-10-01,33509
Oman,2020-11-01,40180
Oman,2020-12-01,45626
Oman,2021-01-01,46892
Oman,2021-02-01,43254
Oman,2021-03-01,50127
Oman,2021-04-01,55194
Oman,2021-05-01,67753
Oman,2021-06-01,78809
Oman,2021-07-01,108177
Oman,2021-08-01,123486
Oman,2021-09-01,122609
Oman,2021-10-01,98462
Pakistan,2020-01-01,0
Pakistan,2020-02-01,0
Pakistan,2020-03-01,154
Pakistan,2020-04-01,4893
Pakistan,2020-05-01,28177
Pakistan,2020-06-01,88853
Pakistan,2020-07-01,166284
Pakistan,2020-08-01,190801
Pakistan,2020-09-01,191953
Pakistan,2020-10-01,205956
Pakistan,2020-11-01,220356
Pakistan,2020-12-01,282857
Pakistan,2021-01-01,340044
Pakistan,2021-02-01,345787
Pakistan,2021-03-01,423884
Pakistan,2021-04-01,483568
Pakistan,2021-05-01,607790
Pakistan,2021-06-01,652950
Pakistan,2021-07-01,706360
Pakistan,2021-08-01,762265
Pakistan,2021-09-01,809054
Pakistan,2021-10-01,675901
Palau,2020-01-01,0
Palau,2020-02-01,0
Palau,2020-03-01,0
Palau,2020-04-01,0
Palau,2020-05-01,0
Palau,2020-06-01,0
Palau,2020-07-01,0
Palau,2020-08-01,0
Palau,2020-09-01,0
Palau,2020-10-01,0
Palau,2020-11-01,0
Palau,2020-12-01,0
Palau,2021-01-01,0
Palau,2021-02-01,0
Palau,2021-03-01,0
Palau,2021-04-01,0
Palau,2021-05-01,0
Palau,2021-06-01,0
Palau,2021-07-01,0
Palau,2021-08-01,0
Palau,2021-09-01,0
Palau,2021-10-01,0
Panama,2020-01-01,0
Panama,2020-02-01,0
Panama,2020-03-01,136
Panama,2020-04-01,3087
Panama,2020-05-01,8266
Panama,2020-06-01,14003
Panama,2020-07-01,31805
Panama,2020-08-01,54469
Panama,2020-09-01,65935
Panama,2020-10-01,78854
Panama,2020-11-01,86505
Panama,2020-12-01,108008
Panama,2021-01-01,146057
Panama,2021-02-01,157230
Panama,2021-03-01,186048
Panama,2021-04-01,185333
Panama,2021-05-01,195370
Panama,2021-06-01,193616
Panama,2021-07-01,207126
Panama,2021-08-01,215702
Panama,2021-09-01,214495
Panama,2021-10-01,174577
Papua New Guinea,2020-01-01,0
Papua New Guinea,2020-02-01,0
Papua New Guinea,2020-03-01,0
Papua New Guinea,2020-04-01,0
Papua New Guinea,2020-05-01,0
Papua New Guinea,2020-06-01,0
Papua New Guinea,2020-07-01,7
Papua New Guinea,2020-08-01,104
Papua New Guinea,2020-09-01,179
Papua New Guinea,2020-10-01,217
Papua New Guinea,2020-11-01,210
Papua New Guinea,2020-12-01,249
Papua New Guinea,2021-01-01,279
Papua New Guinea,2021-02-01,274
Papua New Guinea,2021-03-01,892
Papua New Guinea,2021-04-01,2465
Papua New Guinea,2021-05-01,4303
Papua New Guinea,2021-06-01,5030
Papua New Guinea,2021-07-01,5668
Papua New Guinea,2021-08-01,5952
Papua New Guinea,2021-09-01,6183
Papua New Guinea,2021-10-01,6459
Paraguay,2020-01-01,0
Paraguay,2020-02-01,0
Paraguay,2020-03-01,29
Paraguay,2020-04-01,210
Paraguay,2020-05-01,329
Paraguay,2020-06-01,372
Paraguay,2020-07-01,919
Paraguay,2020-08-01,4682
Paraguay,2020-09-01,17590
Paraguay,2020-10-01,35757
Paraguay,2020-11-01,47568
Paraguay,2020-12-01,62415
Paraguay,2021-01-01,77326
Paraguay,2021-02-01,82683
Paraguay,2021-03-01,111906
Paraguay,2021-04-01,155976
Paraguay,2021-05-01,239992
Paraguay,2021-06-01,332453
Paraguay,2021-07-01,438095
Paraguay,2021-08-01,478778
Paraguay,2021-09-01,482465
Paraguay,2021-10-01,389089
Peru,2020-01-01,0
Peru,2020-02-01,0
Peru,2020-03-01,870
Peru,2020-04-01,50648
Peru,2020-05-01,388541
Peru,2020-06-01,894208
Peru,2020-07-01,1458928
Peru,2020-08-01,2035558
Peru,2020-09-01,2357120
Peru,2020-10-01,2621955
Peru,2020-11-01,2641831
Peru,2020-12-01,2826975
Peru,2021-01-01,3017939
Peru,2021-02-01,3167553
Peru,2021-03-01,4125135
Peru,2021-04-01,4662915
Peru,2021-05-01,5473329
Peru,2021-06-01,5665975
Peru,2021-07-01,6037147
Peru,2021-08-01,6120671
Peru,2021-09-01,5966248
Peru,2021-10-01,4793634
Philippines,2020-01-01,0
Philippines,2020-02-01,28
Philippines,2020-03-01,669
Philippines,2020-04-01,10091
Philippines,2020-05-01,24374
Philippines,2020-06-01,33051
Philippines,2020-07-01,50594
Philippines,2020-08-01,82571
Philippines,2020-09-01,136916
Philippines,2020-10-01,200958
Philippines,2020-11-01,235252
Philippines,2020-12-01,273745
Philippines,2021-01-01,305617
Philippines,2021-02-01,324542
Philippines,2021-03-01,396865
Philippines,2021-04-01,462083
Philippines,2021-05-01,593586
Philippines,2021-06-01,689890
Philippines,2021-07-01,817272
Philippines,2021-08-01,947164
Philippines,2021-09-01,1077254
Philippines,2021-10-01,959960
Poland,2020-01-01,0
Poland,2020-02-01,0
Poland,2020-03-01,213
Poland,2020-04-01,9321
Poland,2020-05-01,27459
Poland,2020-06-01,38238
Poland,2020-07-01,49588
Poland,2020-08-01,58280
Poland,2020-09-01,67449
Poland,2020-10-01,111723
Poland,2020-11-01,328283
Poland,2020-12-01,731780
Poland,2021-01-01,1021601
Poland,2021-02-01,1140187
Poland,2021-03-01,1487529
Poland,2021-04-01,1817472
Poland,2021-05-01,2210036
Poland,2021-06-01,2237645
Poland,2021-07-01,2330636
Poland,2021-08-01,2334398
Poland,2021-09-01,2264120
Poland,2021-10-01,1823771
Portugal,2020-01-01,0
Portugal,2020-02-01,0
Portugal,2020-03-01,792
Portugal,2020-04-01,18022
Portugal,2020-05-01,37567
Portugal,2020-06-01,45356
Portugal,2020-07-01,51775
Portugal,2020-08-01,55081
Portugal,2020-09-01,56608
Portugal,2020-10-01,67536
Portugal,2020-11-01,103714
Portugal,2020-12-01,178905
Portugal,2021-01-01,281499
Portugal,2021-02-01,421699
Portugal,2021-03-01,516947
Portugal,2021-04-01,507843
Portugal,2021-05-01,527125
Portugal,2021-06-01,511680
Portugal,2021-07-01,533398
Portugal,2021-08-01,544552
Portugal,2021-09-01,536358
Portugal,2021-10-01,433413
Qatar,2020-01-01,0
Qatar,2020-02-01,0
Qatar,2020-03-01,5
Qatar,2020-04-01,215
Qatar,2020-05-01,576
Qatar,2020-06-01,2366
Qatar,2020-07-01,4642
Qatar,2020-08-01,5852
Qatar,2020-09-01,6226
Qatar,2020-10-01,6912
Qatar,2020-11-01,7030
Qatar,2020-12-01,7488
Qatar,2021-01-01,7647
Qatar,2021-02-01,7112
Qatar,2021-03-01,8389
Qatar,2021-04-01,11024
Qatar,2021-05-01,16226
Qatar,2021-06-01,17333
Qatar,2021-07-01,18538
Qatar,2021-08-01,18636
Qatar,2021-09-01,18115
Qatar,2021-10-01,14573
Romania,2020-01-01,0
Romania,2020-02-01,0
Romania,2020-03-01,314
Romania,2020-04-01,11630
Romania,2020-05-01,32626
Romania,2020-06-01,43273
Romania,2020-07-01,61343
Romania,2020-08-01,92640
Romania,2020-09-01,127808
Romania,2020-10-01,179557
Romania,2020-11-01,272640
Romania,2020-12-01,426462
Romania,2021-01-01,531027
Romania,2021-02-01,543576
Romania,2021-03-01,675852
Romania,2021-04-01,776365
Romania,2021-05-01,912082
Romania,2021-06-01,958788
Romania,2021-07-01,1059684
Romania,2021-08-01,1065823
Romania,2021-09-01,1063049
Romania,2021-10-01,971428
Russia,2020-01-01,0
Russia,2020-02-01,0
Russia,2020-03-01,54
Russia,2020-04-01,10123
Russia,2020-05-01,82313
Russia,2020-06-01,215268
Russia,2020-07-01,366477
Russia,2020-08-01,484136
Russia,2020-09-01,565674
Russia,2020-10-01,738104
Russia,2020-11-01,1000094
Russia,2020-12-01,1490416
Russia,2021-01-01,1990841
Russia,2021-02-01,2207943
Russia,2021-03-01,2830301
Russia,2021-04-01,3087531
Russia,2021-05-01,3533038
Russia,2021-06-01,3770463
Russia,2021-07-01,4480479
Russia,2021-08-01,5218839
Russia,2021-09-01,5761069
Russia,2021-10-01,5162821
Rwanda,2020-01-01,0
Rwanda,2020-02-01,0
Rwanda,2020-03-01,0
Rwanda,2020-04-01,0
Rwanda,2020-05-01,2
Rwanda,2020-06-01,59
Rwanda,2020-07-01,128
Rwanda,2020-08-01,298
Rwanda,2020-09-01,702
Rwanda,2020-10-01,1002
Rwanda,2020-11-01,1274
Rwanda,2020-12-01,1895
Rwanda,2021-01-01,4440
Rwanda,2021-02-01,6594
Rwanda,2021-03-01,8772
Rwanda,2021-04-01,9630
Rwanda,2021-05-01,10669
Rwanda,2021-06-01,11460
Rwanda,2021-07-01,19419
Rwanda,2021-08-01,29873
Rwanda,2021-09-01,35656
Rwanda,2021-10-01,31321
Saint Kitts and Nevis,2020-01-01,0
Saint Kitts and Nevis,2020-02-01,0
Saint Kitts and Nevis,2020-03-01,0
Saint Kitts and Nevis,2020-04-01,0
Saint Kitts and Nevis,2020-05-01,0
Saint Kitts and Nevis,2020-06-01,0
Saint Kitts and Nevis,2020-07-01,0
Saint Kitts and Nevis,2020-08-01,0
Saint Kitts and Nevis,2020-09-01,0
Saint Kitts and Nevis,2020-10-01,0
Saint Kitts and Nevis,2020-11-01,0
Saint Kitts and Nevis,2020-12-01,0
Saint Kitts and Nevis,2021-01-01,0
Saint Kitts and Nevis,2021-02-01,0
Saint Kitts and Nevis,2021-03-01,0
Saint Kitts and Nevis,2021-04-01,0
Saint Kitts and Nevis,2021-05-01,0
Saint Kitts and Nevis,2021-06-01,33
Saint Kitts and Nevis,2021-07-01,93
Saint Kitts and Nevis,2021-08-01,93
Saint Kitts and Nevis,2021-09-01,237
Saint Kitts and Nevis,2021-10-01,445
Saint Lucia,2020-01-01,0
Saint Lucia,2020-02-01,0
Saint Lucia,2020-03-01,0
Saint Lucia,2020-04-01,0
Saint Lucia,2020-05-01,0
Saint Lucia,2020-06-01,0
Saint Lucia,2020-07-01,0
Saint Lucia,2020-08-01,0
Saint Lucia,2020-09-01,0
Saint Lucia,2020-10-01,0
Saint Lucia,2020-11-01,41
Saint Lucia,2020-12-01,119
Saint Lucia,2021-01-01,247
Saint Lucia,2021-02-01,683
Saint Lucia,2021-03-01,1581
Saint Lucia,2021-04-01,1998
Saint Lucia,2021-05-01,2351
Saint Lucia,2021-06-01,2435
Saint Lucia,2021-07-01,2684
Saint Lucia,2021-08-01,2957
Saint Lucia,2021-09-01,4402
Saint Lucia,2021-10-01,5433
Saint Vincent and the Grenadines,2020-01-01,0
Saint Vincent and the Grenadines,2020-02-01,0
Saint Vincent and the Grenadines,2020-03-01,0
Saint Vincent and the Grenadines,2020-04-01,0
Saint Vincent and the Grenadines,2020-05-01,0
Saint Vincent and the Grenadines,2020-06-01,0
Saint Vincent and the Grenadines,2020-07-01,0
Saint Vincent and the Grenadines,2020-08-01,0
Saint Vincent and the Grenadines,2020-09-01,0
Saint Vincent and the Grenadines,2020-10-01,0
Saint Vincent and the Grenadines,2020-11-01,0
Saint Vincent and the Grenadines,2020-12-01,0
Saint Vincent and the Grenadines,2021-01-01,30
Saint Vincent and the Grenadines,2021-02-01,145
Saint Vincent and the Grenadines,2021-03-01,274
Saint Vincent and the Grenadines,2021-04-01,304
Saint Vincent and the Grenadines,2021-05-01,367
Saint Vincent and the Grenadines,2021-06-01,360
Saint Vincent and the Grenadines,2021-07-01,372
Saint Vincent and the Grenadines,2021-08-01,372
Saint Vincent and the Grenadines,2021-09-01,428
Saint Vincent and the Grenadines,2021-10-01,1005
Samoa,2020-01-01,0
Samoa,2020-02-01,0
Samoa,2020-03-01,0
Samoa,2020-04-01,0
Samoa,2020-05-01,0
Samoa,2020-06-01,0
Samoa,2020-07-01,0
Samoa,2020-08-01,0
Samoa,2020-09-01,0
Samoa,2020-10-01,0
Samoa,2020-11-01,0
Samoa,2020-12-01,0
Samoa,2021-01-01,0
Samoa,2021-02-01,0
Samoa,2021-03-01,0
Samoa,2021-04-01,0
Samoa,2021-05-01,0
Samoa,2021-06-01,0
Samoa,2021-07-01,0
Samoa,2021-08-01,0
Samoa,2021-09-01,0
Samoa,2021-10-01,0
San Marino,2020-01-01,0
San Marino,2020-02-01,1
San Marino,2020-03-01,322
San Marino,2020-04-01,1085
San Marino,2020-05-01,1279
San Marino,2020-06-01,1260
San Marino,2020-07-01,1302
San Marino,2020-08-01,1302
San Marino,2020-09-01,1260
San Marino,2020-10-01,1302
San Marino,2020-11-01,1283
San Marino,2020-12-01,1621
San Marino,2021-01-01,1983
San Marino,2021-02-01,1986
San Marino,2021-03-01,2430
San Marino,2021-04-01,2601
San Marino,2021-05-01,2790
San Marino,2021-06-01,2700
San Marino,2021-07-01,2790
San Marino,2021-08-01,2790
San Marino,2021-09-01,2704
San Marino,2021-10-01,2184
Sao Tome and Principe,2020-01-01,0
Sao Tome and Principe,2020-02-01,0
Sao Tome and Principe,2020-03-01,0
Sao Tome and Principe,2020-04-01,0
Sao Tome and Principe,2020-05-01,213
Sao Tome and Principe,2020-06-01,367
Sao Tome and Principe,2020-07-01,429
Sao Tome and Principe,2020-08-01,465
Sao Tome and Principe,2020-09-01,450
Sao Tome and Principe,2020-10-01,468
Sao Tome and Principe,2020-11-01,491
Sao Tome and Principe,2020-12-01,527
Sao Tome and Principe,2021-01-01,527
Sao Tome and Principe,2021-02-01,579
Sao Tome and Principe,2021-03-01,1011
Sao Tome and Principe,2021-04-01,1048
Sao Tome and Principe,2021-05-01,1105
Sao Tome and Principe,2021-06-01,1118
Sao Tome and Principe,2021-07-01,1147
Sao Tome and Principe,2021-08-01,1147
Sao Tome and Principe,2021-09-01,1276
Sao Tome and Principe,2021-10-01,1326
Saudi Arabia,2020-01-01,0
Saudi Arabia,2020-02-01,0
Saudi Arabia,2020-03-01,39
Saudi Arabia,2020-04-01,2487
Saudi Arabia,2020-05-01,9632
Saudi Arabia,2020-06-01,31522
Saudi Arabia,2020-07-01,72783
Saudi Arabia,2020-08-01,105502
Saudi Arabia,2020-09-01,130519
Saudi Arabia,2020-10-01,158905
Saudi Arabia,2020-11-01,169969
Saudi Arabia,2020-12-01,188279
Saudi Arabia,2021-01-01,195758
Saudi Arabia,2021-02-01,180168
Saudi Arabia,2021-03-01,203992
Saudi Arabia,2021-04-01,204136
Saudi Arabia,2021-05-01,222026
Saudi Arabia,2021-06-01,228097
Saudi Arabia,2021-07-01,249301
Saudi Arabia,2021-08-01,260119
Saudi Arabia,2021-09-01,258857
Saudi Arabia,2021-10-01,209980
Senegal,2020-01-01,0
Senegal,2020-02-01,0
Senegal,2020-03-01,0
Senegal,2020-04-01,118
Senegal,2020-05-01,773
Senegal,2020-06-01,2115
Senegal,2020-07-01,4978
Senegal,2020-08-01,7738
Senegal,2020-09-01,8939
Senegal,2020-10-01,9831
Senegal,2020-11-01,9850
Senegal,2020-12-01,11170
Senegal,2021-01-01,15924
Senegal,2021-02-01,21045
Senegal,2021-03-01,30191
Senegal,2021-04-01,32541
Senegal,2021-05-01,34869
Senegal,2021-06-01,34631
Senegal,2021-07-01,38102
Senegal,2021-08-01,49332
Senegal,2021-09-01,54948
Senegal,2021-10-01,44834
Serbia,2020-01-01,0
Serbia,2020-02-01,0
Serbia,2020-03-01,71
Serbia,2020-04-01,3059
Serbia,2020-05-01,6909
Serbia,2020-06-01,7697
Serbia,2020-07-01,13387
Serbia,2020-08-01,20614
Serbia,2020-09-01,22042
Serbia,2020-10-01,24042
Serbia,2020-11-01,32566
Serbia,2020-12-01,76445
Serbia,2021-01-01,114497
Serbia,2021-02-01,118697
Serbia,2021-03-01,149231
Serbia,2021-04-01,176559
Serbia,2021-05-01,206424
Serbia,2021-06-01,209135
Serbia,2021-07-01,219533
Serbia,2021-08-01,222710
Serbia,2021-09-01,230822
Serbia,2021-10-01,213005
Seychelles,2020-01-01,0
Seychelles,2020-02-01,0
Seychelles,2020-03-01,0
Seychelles,2020-04-01,0
Seychelles,2020-05-01,0
Seychelles,2020-06-01,0
Seychelles,2020-07-01,0
Seychelles,2020-08-01,0
Seychelles,2020-09-01,0
Seychelles,2020-10-01,0
Seychelles,2020-11-01,0
Seychelles,2020-12-01,0
Seychelles,2021-01-01,52
Seychelles,2021-02-01,226
Seychelles,2021-03-01,474
Seychelles,2021-04-01,727
Seychelles,2021-05-01,1014
Seychelles,2021-06-01,1424
Seychelles,2021-07-01,2184
Seychelles,2021-08-01,2954
Seychelles,2021-09-01,3198
Seychelles,2021-10-01,2808
Sierra Leone,2020-01-01,0
Sierra Leone,2020-02-01,0
Sierra Leone,2020-03-01,0
Sierra Leone,2020-04-01,28
Sierra Leone,2020-05-01,869
Sierra Leone,2020-06-01,1565
Sierra Leone,2020-07-01,1991
Sierra Leone,2020-08-01,2129
Sierra Leone,2020-09-01,2153
Sierra Leone,2020-10-01,2259
Sierra Leone,2020-11-01,2220
Sierra Leone,2020-12-01,2324
Sierra Leone,2021-01-01,2387
Sierra Leone,2021-02-01,2212
Sierra Leone,2021-03-01,2449
Sierra Leone,2021-04-01,2370
Sierra Leone,2021-05-01,2449
Sierra Leone,2021-06-01,2525
Sierra Leone,2021-07-01,3508
Sierra Leone,2021-08-01,3744
Sierra Leone,2021-09-01,3630
Sierra Leone,2021-10-01,2904
Singapore,2020-01-01,0
Singapore,2020-02-01,0
Singapore,2020-03-01,25
Singapore,2020-04-01,282
Singapore,2020-05-01,655
Singapore,2020-06-01,763
Singapore,2020-07-01,824
Singapore,2020-08-01,837
Singapore,2020-09-01,810
Singapore,2020-10-01,857
Singapore,2020-11-01,843
Singapore,2020-12-01,899
Singapore,2021-01-01,899
Singapore,2021-02-01,812
Singapore,2021-03-01,918
Singapore,2021-04-01,900
Singapore,2021-05-01,975
Singapore,2021-06-01,1028
Singapore,2021-07-01,1124
Singapore,2021-08-01,1419
Singapore,2021-09-01,1929
Singapore,2021-10-01,4664
Slovakia,2020-01-01,0
Slovakia,2020-02-01,0
Slovakia,2020-03-01,4
Slovakia,2020-04-01,260
Slovakia,2020-05-01,832
Slovakia,2020-06-01,840
Slovakia,2020-07-01,869
Slovakia,2020-08-01,975
Slovakia,2020-09-01,1172
Slovakia,2020-10-01,3123
Slovakia,2020-11-01,15661
Slovakia,2020-12-01,42931
Slovakia,2021-01-01,106072
Slovakia,2021-02-01,165803
Slovakia,2021-03-01,266399
Slovakia,2021-04-01,325476
Slovakia,2021-05-01,376330
Slovakia,2021-06-01,373570
Slovakia,2021-07-01,388266
Slovakia,2021-08-01,388883
Slovakia,2021-09-01,377169
Slovakia,2021-10-01,306599
Slovenia,2020-01-01,0
Slovenia,2020-02-01,0
Slovenia,2020-03-01,83
Slovenia,2020-04-01,1746
Slovenia,2020-05-01,3191
Slovenia,2020-06-01,3276
Slovenia,2020-07-01,3500
Slovenia,2020-08-01,3985
Slovenia,2020-09-01,4172
Slovenia,2020-10-01,6214
Slovenia,2020-11-01,25265
Slovenia,2020-12-01,66877
Slovenia,2021-01-01,97524
Slovenia,2021-02-01,103734
Slovenia,2021-03-01,122325
Slovenia,2021-04-01,124415
Slovenia,2021-05-01,133985
Slovenia,2021-06-01,132112
Slovenia,2021-07-01,137157
Slovenia,2021-08-01,137537
Slovenia,2021-09-01,134754
Slovenia,2021-10-01,110917
Solomon Islands,2020-01-01,0
Solomon Islands,2020-02-01,0
Solomon Islands,2020-03-01,0
Solomon Islands,2020-04-01,0
Solomon Islands,2020-05-01,0
Solomon Islands,2020-06-01,0
Solomon Islands,2020-07-01,0
Solomon Islands,2020-08-01,0
Solomon Islands,2020-09-01,0
Solomon Islands,2020-10-01,0
Solomon Islands,2020-11-01,0
Solomon Islands,2020-12-01,0
Solomon Islands,2021-01-01,0
Solomon Islands,2021-02-01,0
Solomon Islands,2021-03-01,0
Solomon Islands,2021-04-01,0
Solomon Islands,2021-05-01,0
Solomon Islands,2021-06-01,0
Solomon Islands,2021-07-01,0
Solomon Islands,2021-08-01,0
Solomon Islands,2021-09-01,0
Solomon Islands,2021-10-01,0
Somalia,2020-01-01,0
Somalia,2020-02-01,0
Somalia,2020-03-01,0
Somalia,2020-04-01,246
Somalia,2020-05-01,1679
Somalia,2020-06-01,2587
Somalia,2020-07-01,2866
Somalia,2020-08-01,2905
Somalia,2020-09-01,2938
Somalia,2020-10-01,3117
Somalia,2020-11-01,3263
Somalia,2020-12-01,3824
Somalia,2021-01-01,4030
Somalia,2021-02-01,4714
Somalia,2021-03-01,11884
Somalia,2021-04-01,19215
Somalia,2021-05-01,23318
Somalia,2021-06-01,23217
Somalia,2021-07-01,24310
Somalia,2021-08-01,27569
Somalia,2021-09-01,31453
Somalia,2021-10-01,27941
South Africa,2020-01-01,0
South Africa,2020-02-01,0
South Africa,2020-03-01,12
South Africa,2020-04-01,1363
South Africa,2020-05-01,9779
South Africa,2020-06-01,48178
South Africa,2020-07-01,153218
South Africa,2020-08-01,359769
South Africa,2020-09-01,468375
South Africa,2020-10-01,563441
South Africa,2020-11-01,612357
South Africa,2020-12-01,751659
South Africa,2021-01-01,1135024
South Africa,2021-02-01,1337841
South Africa,2021-03-01,1598845
South Africa,2021-04-01,1608164
South Africa,2021-05-01,1714880
South Africa,2021-06-01,1747885
South Africa,2021-07-01,2056781
South Africa,2021-08-01,2400896
South Africa,2021-09-01,2561800
South Africa,2021-10-01,2121029
South Sudan,2020-01-01,0
South Sudan,2020-02-01,0
South Sudan,2020-03-01,0
South Sudan,2020-04-01,0
South Sudan,2020-05-01,116
South Sudan,2020-06-01,780
South Sudan,2020-07-01,1294
South Sudan,2020-08-01,1454
South Sudan,2020-09-01,1459
South Sudan,2020-10-01,1680
South Sudan,2020-11-01,1786
South Sudan,2020-12-01,1923
South Sudan,2021-01-01,1966
South Sudan,2021-02-01,2149
